SZ,VZ,VA,gLAI,BRF_toc,BRF_toc(NIR),BRF_toa,,NDVI
55,60,54,0.01,0.190618,0.285663,0.172929,,0.199556564
55,60,54,0.1,0.169142,0.306719,0.160205,,0.289111736
55,60,54,0.5,0.10871,0.389891,0.122149,,0.563939904
55,60,54,1,0.074688,0.472419,0.101547,,0.726971141
55,60,54,2,0.053894,0.58375,0.090223,,0.830958968
55,60,54,3,0.051014,0.653806,0.086788,,0.855242473
55,60,54,4,0.050858,0.70478,0.08688,,0.865390571
55,60,54,5,0.051891,0.744417,0.086771,,0.869671032
55,60,54,6,0.052847,0.774118,0.087888,,0.87219048
55,60,54,7,0.053223,0.805034,0.086635,,0.875974213
55,60,72,0.01,0.19054,0.285309,0.16816,,0.199157716
55,60,72,0.1,0.168393,0.303048,0.15491,,0.285624288
55,60,72,0.5,0.105714,0.376911,0.116119,,0.561920746
55,60,72,1,0.070401,0.453533,0.094617,,0.731260044
55,60,72,2,0.048739,0.56011,0.08295,,0.839897906
55,60,72,3,0.045482,0.62722,0.079375,,0.864778163
55,60,72,4,0.045059,0.676559,0.079151,,0.875116752
55,60,72,5,0.045795,0.714068,0.079042,,0.879465114
55,60,72,6,0.046503,0.742415,0.080297,,0.882109421
55,60,72,7,0.046623,0.771938,0.078565,,0.88608546
55,60,90,0.01,0.190479,0.285073,0.167896,,0.198914104
55,60,90,0.1,0.167758,0.300711,0.153606,,0.283803197
55,60,90,0.5,0.103465,0.368513,0.114349,,0.561568548
55,60,90,1,0.067171,0.441069,0.092801,,0.735672123
55,60,90,2,0.044892,0.544667,0.079705,,0.847709898
55,60,90,3,0.041404,0.610022,0.076825,,0.872881954
55,60,90,4,0.040821,0.658201,0.07655,,0.883205393
55,60,90,5,0.041377,0.694782,0.076085,,0.887586785
55,60,90,6,0.041918,0.722445,0.077528,,0.890319128
55,60,90,7,0.041867,0.750554,0.075746,,0.894331422
55,60,108,0.01,0.190445,0.285,0.172633,,0.198876842
55,60,108,0.1,0.167429,0.299998,0.158266,,0.28361434
55,60,108,0.5,0.102159,0.365838,0.118708,,0.563420278
55,60,108,1,0.065274,0.436812,0.096583,,0.739988767
55,60,108,2,0.042665,0.539119,0.083445,,0.853330446
55,60,108,3,0.039053,0.603753,0.08044,,0.878492111
55,60,108,4,0.038355,0.651085,0.080355,,0.888735786
55,60,108,5,0.038819,0.687051,0.079884,,0.893041454
55,60,108,6,0.03927,0.714351,0.081907,,0.895783159
55,60,108,7,0.039107,0.741602,0.079579,,0.899816705
55,60,126,0.01,0.190434,0.285061,0.183209,,0.19900735
55,60,126,0.1,0.167326,0.300606,0.169455,,0.28482771
55,60,126,0.5,0.101699,0.367715,0.129761,,0.566698053
55,60,126,1,0.064567,0.43927,0.107135,,0.743698855
55,60,126,2,0.041828,0.54142,0.094183,,0.856568732
55,60,126,3,0.038175,0.606178,0.091442,,0.881509049
55,60,126,4,0.037399,0.652598,0.090529,,0.89159663
55,60,126,5,0.037802,0.688233,0.090361,,0.895867279
55,60,126,6,0.038189,0.715708,0.092715,,0.898689078
55,60,126,7,0.037963,0.742114,0.089539,,0.902668583
55,60,144,0.01,0.190439,0.285196,0.199123,,0.199222093
55,60,144,0.1,0.167373,0.301939,0.185926,,0.286730363
55,60,144,0.5,0.101793,0.372177,0.145548,,0.570466485
55,60,144,1,0.064644,0.445098,0.12221,,0.746365809
55,60,144,2,0.041928,0.548006,0.110311,,0.857855286
55,60,144,3,0.038274,0.612872,0.106606,,0.882441112
55,60,144,4,0.037446,0.659092,0.10646,,0.892479664
55,60,144,5,0.037811,0.69407,0.106181,,0.896674459
55,60,144,6,0.038172,0.721828,0.10808,,0.899547368
55,60,144,7,0.037896,0.747861,0.104884,,0.903542698
55,60,162,0.01,0.190449,0.285329,0.213907,,0.199420738
55,60,162,0.1,0.16747,0.303218,0.201075,,0.288403358
55,60,162,0.5,0.102099,0.37653,0.161061,,0.573368935
55,60,162,1,0.065028,0.450964,0.137226,,0.747949581
55,60,162,2,0.042343,0.55449,0.126491,,0.858107712
55,60,162,3,0.038724,0.619542,0.121617,,0.882345435
55,60,162,4,0.037862,0.665403,0.122101,,0.892325084
55,60,162,5,0.038195,0.700534,0.121183,,0.896592661
55,60,162,6,0.038532,0.727998,0.122488,,0.899463817
55,60,162,7,0.038226,0.753814,0.119331,,0.903474572
55,60,180,0.01,0.190453,0.285388,0.221106,,0.19950992
55,60,180,0.1,0.167517,0.303734,0.207541,,0.289054029
55,60,180,0.5,0.102259,0.378261,0.167342,,0.57438192
55,60,180,1,0.065223,0.453421,0.143226,,0.748486438
55,60,180,2,0.042564,0.557223,0.133632,,0.858069615
55,60,180,3,0.038956,0.622283,0.128032,,0.882172709
55,60,180,4,0.038083,0.667726,0.128141,,0.892086953
55,60,180,5,0.038398,0.703417,0.128112,,0.896475536
55,60,180,6,0.038714,0.730419,0.129108,,0.899330805
55,60,180,7,0.038418,0.756472,0.126078,,0.903337569
60,30,0,0.01,0.190943,0.284865,0.169415,,0.197394747
60,30,0,0.1,0.171912,0.296889,0.156069,,0.266588595
60,30,0,0.5,0.114641,0.351533,0.118057,,0.508162188
60,30,0,1,0.078578,0.413179,0.093899,,0.680419394
60,30,0,2,0.052364,0.503585,0.078106,,0.811623009
60,30,0,3,0.046426,0.570817,0.07373,,0.84956978
60,30,0,4,0.044753,0.618278,0.073169,,0.865004804
60,30,0,5,0.044981,0.652106,0.072869,,0.870945807
60,30,0,6,0.04564,0.6846,0.072862,,0.875
60,30,0,7,0.045824,0.713631,0.073469,,0.879323989
60,30,18,0.01,0.190935,0.284817,0.168924,,0.197333905
60,30,18,0.1,0.171833,0.296487,0.155499,,0.266172702
60,30,18,0.5,0.114278,0.349864,0.116909,,0.507573113
60,30,18,1,0.077975,0.410421,0.092595,,0.680689441
60,30,18,2,0.051591,0.499947,0.076592,,0.812919509
60,30,18,3,0.045616,0.566757,0.072523,,0.851018905
60,30,18,4,0.043913,0.614066,0.071791,,0.866521576
60,30,18,5,0.044124,0.647588,0.071488,,0.872420892
60,30,18,6,0.044733,0.679794,0.071352,,0.876518059
60,30,18,7,0.044913,0.708426,0.072027,,0.880762844
60,30,36,0.01,0.190914,0.28469,0.166749,,0.197172438
60,30,36,0.1,0.171579,0.295405,0.153474,,0.265161119
60,30,36,0.5,0.113302,0.345575,0.114225,,0.506177037
60,30,36,1,0.076473,0.403693,0.090081,,0.681472657
60,30,36,2,0.049703,0.490926,0.073525,,0.81612899
60,30,36,3,0.043594,0.55656,0.06951,,0.854723954
60,30,36,4,0.041846,0.603316,0.068586,,0.870277543
60,30,36,5,0.041966,0.636129,0.068022,,0.876223833
60,30,36,6,0.042493,0.667993,0.068015,,0.880383287
60,30,36,7,0.042626,0.696106,0.068665,,0.88459685
60,30,54,0.01,0.190885,0.284521,0.164337,,0.196960072
60,30,54,0.1,0.171294,0.293963,0.150821,,0.26365858
60,30,54,0.5,0.112063,0.339795,0.110855,,0.503990192
60,30,54,1,0.074551,0.3949,0.086397,,0.682390707
60,30,54,2,0.047311,0.479551,0.069466,,0.820404584
60,30,54,3,0.04102,0.543917,0.06552,,0.859745579
60,30,54,4,0.039228,0.590001,0.064486,,0.875314075
60,30,54,5,0.039249,0.622015,0.063993,,0.881290982
60,30,54,6,0.039692,0.65351,0.063869,,0.885482154
60,30,54,7,0.039757,0.681103,0.064512,,0.889695641
60,30,72,0.01,0.190854,0.284347,0.162299,,0.196744115
60,30,72,0.1,0.170985,0.29246,0.148966,,0.262113088
60,30,72,0.5,0.110768,0.334054,0.108005,,0.501967079
60,30,72,1,0.07258,0.386208,0.08298,,0.68360114
60,30,72,2,0.044873,0.468389,0.065795,,0.825145832
60,30,72,3,0.038392,0.531551,0.061647,,0.865277756
60,30,72,4,0.036581,0.577088,0.060618,,0.880779378
60,30,72,5,0.036509,0.608378,0.060156,,0.886773962
60,30,72,6,0.036879,0.639597,0.060072,,0.890967307
60,30,72,7,0.036887,0.666668,0.06066,,0.895141105
60,30,90,0.01,0.190826,0.284201,0.160848,,0.196567774
60,30,90,0.1,0.170706,0.291221,0.147173,,0.260896202
60,30,90,0.5,0.109612,0.329181,0.106228,,0.500393124
60,30,90,1,0.070826,0.378916,0.08085,,0.685037199
60,30,90,2,0.042705,0.45904,0.06324,,0.829774088
60,30,90,3,0.036094,0.521227,0.058807,,0.87047321
60,30,90,4,0.034266,0.566442,0.057912,,0.885914621
60,30,90,5,0.034119,0.597212,0.057464,,0.891914067
60,30,90,6,0.034425,0.628312,0.057361,,0.896112636
60,30,90,7,0.034396,0.655121,0.057877,,0.900231611
60,30,108,0.01,0.190805,0.284105,0.160799,,0.196458276
60,30,108,0.1,0.170478,0.290396,0.147015,,0.26019693
60,30,108,0.5,0.108698,0.325912,0.105533,,0.499790617
60,30,108,1,0.069475,0.374038,0.079892,,0.686705914
60,30,108,2,0.041053,0.452784,0.061938,,0.833738663
60,30,108,3,0.034337,0.514382,0.057554,,0.874846688
60,30,108,4,0.032515,0.559141,0.056721,,0.890088159
60,30,108,5,0.032305,0.58963,0.056363,,0.896114546
60,30,108,6,0.032563,0.620586,0.056247,,0.900289214
60,30,108,7,0.032499,0.647266,0.056652,,0.904381661
60,30,126,0.01,0.19079,0.284058,0.161702,,0.196416538
60,30,126,0.1,0.170332,0.289971,0.147826,,0.259913579
60,30,126,0.5,0.108114,0.324208,0.106308,,0.499845023
60,30,126,1,0.068562,0.371446,0.080595,,0.688360212
60,30,126,2,0.039933,0.449302,0.062668,,0.836753299
60,30,126,3,0.033138,0.510547,0.058014,,0.878098531
60,30,126,4,0.031326,0.555077,0.05728,,0.8931588
60,30,126,5,0.031067,0.585434,0.056873,,0.899215086
60,30,126,6,0.031298,0.616306,0.056665,,0.903342166
60,30,126,7,0.031203,0.64286,0.057058,,0.907418149
60,30,144,0.01,0.190782,0.284046,0.163627,,0.196416387
60,30,144,0.1,0.170246,0.289847,0.149712,,0.259949619
60,30,144,0.5,0.107731,0.323631,0.10805,,0.500507694
60,30,144,1,0.068012,0.370482,0.081963,,0.689792791
60,30,144,2,0.039269,0.448013,0.063966,,0.838824336
60,30,144,3,0.032436,0.509079,0.059589,,0.880202764
60,30,144,4,0.030627,0.553424,0.058639,,0.895122173
60,30,144,5,0.030329,0.583906,0.058129,,0.901246266
60,30,144,6,0.030553,0.614434,0.057889,,0.905260106
60,30,144,7,0.030431,0.640851,0.05855,,0.909334676
60,30,162,0.01,0.190779,0.284053,0.165266,,0.196435792
60,30,162,0.1,0.170205,0.289869,0.15129,,0.260097289
60,30,162,0.5,0.107567,0.323585,0.109643,,0.501025161
60,30,162,1,0.067749,0.370332,0.083387,,0.690701035
60,30,162,2,0.038943,0.447726,0.06557,,0.839961041
60,30,162,3,0.032094,0.508845,0.06095,,0.88133967
60,30,162,4,0.030285,0.552894,0.060164,,0.896138235
60,30,162,5,0.029967,0.583532,0.059602,,0.902307909
60,30,162,6,0.030188,0.613863,0.059208,,0.906255871
60,30,162,7,0.030048,0.640356,0.060025,,0.91035853
60,30,180,0.01,0.190778,0.284061,0.16562,,0.19645185
60,30,180,0.1,0.170193,0.289905,0.151882,,0.260188047
60,30,180,0.5,0.107507,0.323625,0.110329,,0.50128035
60,30,180,1,0.067672,0.370373,0.083977,,0.691027178
60,30,180,2,0.038844,0.447749,0.065861,,0.840342956
60,30,180,3,0.032,0.508941,0.061602,,0.881687652
60,30,180,4,0.030196,0.552881,0.060686,,0.896425343
60,30,180,5,0.029855,0.583513,0.060318,,0.902652241
60,30,180,6,0.030079,0.613735,0.059771,,0.906559969
60,30,180,7,0.029935,0.640416,0.060694,,0.91068858
60,40,0,0.01,0.190897,0.285406,0.176396,,0.198422013
60,40,0,0.1,0.171807,0.301913,0.163299,,0.274647471
60,40,0,0.5,0.115799,0.373285,0.126352,,0.526465801
60,40,0,1,0.081743,0.448469,0.103586,,0.691659185
60,40,0,2,0.058103,0.552118,0.090146,,0.809567353
60,40,0,3,0.0535,0.625381,0.08705,,0.842387694
60,40,0,4,0.052341,0.676426,0.086922,,0.856357382
60,40,0,5,0.053029,0.712511,0.086715,,0.861459885
60,40,0,6,0.054106,0.746655,0.086315,,0.864863549
60,40,0,7,0.05452,0.777425,0.087201,,0.868933643
60,40,18,0.01,0.190885,0.285327,0.175101,,0.198319236
60,40,18,0.1,0.171664,0.301233,0.162195,,0.273989896
60,40,18,0.5,0.115032,0.37018,0.124423,,0.525848495
60,40,18,1,0.08048,0.443252,0.101749,,0.692667242
60,40,18,2,0.056503,0.544526,0.087771,,0.811979122
60,40,18,3,0.051767,0.616502,0.084623,,0.845071371
60,40,18,4,0.050533,0.666838,0.084039,,0.859116134
60,40,18,5,0.05115,0.702198,0.083782,,0.864206184
60,40,18,6,0.05215,0.735841,0.083721,,0.867638082
60,40,18,7,0.052519,0.76596,0.084691,,0.871666836
60,40,36,0.01,0.190852,0.285121,0.171481,,0.198055352
60,40,36,0.1,0.171328,0.299458,0.158512,,0.272161874
60,40,36,0.5,0.113382,0.362767,0.119672,,0.523754119
60,40,36,1,0.077858,0.431653,0.096653,,0.694381476
60,40,36,2,0.053176,0.528614,0.082159,,0.817198646
60,40,36,3,0.04821,0.598174,0.078873,,0.850831704
60,40,36,4,0.04683,0.647262,0.078191,,0.865061116
60,40,36,5,0.047257,0.680983,0.077817,,0.870215863
60,40,36,6,0.048061,0.713815,0.077763,,0.873835112
60,40,36,7,0.048325,0.742857,0.078701,,0.877841002
60,40,54,0.01,0.190807,0.284857,0.167411,,0.197723603
60,40,54,0.1,0.170891,0.297212,0.154251,,0.269857275
60,40,54,0.5,0.111471,0.353945,0.114343,,0.520983378
60,40,54,1,0.074908,0.41824,0.091123,,0.69620479
60,40,54,2,0.049504,0.510922,0.075991,,0.823334392
60,40,54,3,0.044234,0.578484,0.072542,,0.857932483
60,40,54,4,0.042771,0.626499,0.07208,,0.872186113
60,40,54,5,0.043025,0.658581,0.071254,,0.877352816
60,40,54,6,0.043659,0.690837,0.071216,,0.881118481
60,40,54,7,0.043807,0.718874,0.071921,,0.885123662
60,40,72,0.01,0.190762,0.2846,0.164378,,0.197403242
60,40,72,0.1,0.170444,0.295044,0.150678,,0.267676073
60,40,72,0.5,0.109587,0.345585,0.110239,,0.518480926
60,40,72,1,0.072089,0.405633,0.086416,,0.698196859
60,40,72,2,0.046049,0.494977,0.070522,,0.829771582
60,40,72,3,0.040528,0.560744,0.067091,,0.865192459
60,40,72,4,0.039007,0.608073,0.066515,,0.879436855
60,40,72,5,0.039128,0.639004,0.065813,,0.884600638
60,40,72,6,0.039629,0.670779,0.065574,,0.888433126
60,40,72,7,0.039685,0.698145,0.066383,,0.892427795
60,40,90,0.01,0.190723,0.284402,0.163118,,0.197167061
60,40,90,0.1,0.170048,0.293377,0.149095,,0.266125047
60,40,90,0.5,0.108021,0.339138,0.108163,,0.51685642
60,40,90,1,0.069752,0.396102,0.083749,,0.700541371
60,40,90,2,0.0432,0.482933,0.067284,,0.835782967
60,40,90,3,0.037501,0.547463,0.063718,,0.871783563
60,40,90,4,0.035948,0.594084,0.062923,,0.885885161
60,40,90,5,0.035967,0.62448,0.062324,,0.891082858
60,40,90,6,0.036372,0.655932,0.062542,,0.894924773
60,40,90,7,0.036366,0.682979,0.063164,,0.898891353
60,40,108,0.01,0.190696,0.284295,0.16378,,0.19705426
60,40,108,0.1,0.16978,0.292347,0.149345,,0.265223629
60,40,108,0.5,0.106938,0.335577,0.108584,,0.51668079
60,40,108,1,0.068124,0.390802,0.083644,,0.703115535
60,40,108,2,0.04122,0.476072,0.067183,,0.840631597
60,40,108,3,0.035397,0.53985,0.063388,,0.876932865
60,40,108,4,0.033847,0.585938,0.062852,,0.890778254
60,40,108,5,0.033789,0.615884,0.062202,,0.895981517
60,40,108,6,0.034131,0.647168,0.062263,,0.899806106
60,40,108,7,0.034071,0.674168,0.062909,,0.903786716
60,40,126,0.01,0.19068,0.284269,0.16741,,0.197050631
60,40,126,0.1,0.169624,0.292104,0.152947,,0.265264398
60,40,126,0.5,0.106283,0.334543,0.111577,,0.517800674
60,40,126,1,0.067161,0.389184,0.086409,,0.705656904
60,40,126,2,0.04006,0.473755,0.069872,,0.84406839
60,40,126,3,0.034169,0.537103,0.065856,,0.880375723
60,40,126,4,0.032615,0.582846,0.065564,,0.894014405
60,40,126,5,0.032501,0.612773,0.064973,,0.899264498
60,40,126,6,0.032806,0.64391,0.064764,,0.903043522
60,40,126,7,0.032705,0.670784,0.065461,,0.907020579
60,40,144,0.01,0.190674,0.284296,0.171731,,0.197111397
60,40,144,0.1,0.169558,0.2923,0.157705,,0.265757008
60,40,144,0.5,0.106007,0.335059,0.116082,,0.51931457
60,40,144,1,0.066722,0.389796,0.090959,,0.707691701
60,40,144,2,0.039529,0.474327,0.074242,,0.846147559
60,40,144,3,0.033609,0.537596,0.070437,,0.882322459
60,40,144,4,0.032064,0.583107,0.070123,,0.895755814
60,40,144,5,0.031893,0.613138,0.069237,,0.90111173
60,40,144,6,0.032192,0.644091,0.068906,,0.904797252
60,40,144,7,0.032058,0.670718,0.069701,,0.908767516
60,40,162,0.01,0.190674,0.28434,0.175712,,0.197185767
60,40,162,0.1,0.169539,0.292621,0.16173,,0.266319024
60,40,162,0.5,0.105909,0.33608,0.120671,,0.520761829
60,40,162,1,0.066594,0.391142,0.09498,,0.709028785
60,40,162,2,0.039375,0.475867,0.078361,,0.847159199
60,40,162,3,0.033447,0.53934,0.074547,,0.883213132
60,40,162,4,0.031894,0.584426,0.074234,,0.896501817
60,40,162,5,0.031699,0.614876,0.073415,,0.901947957
60,40,162,6,0.031992,0.645436,0.072957,,0.905548634
60,40,162,7,0.03184,0.672162,0.074086,,0.909545712
60,40,180,0.01,0.190675,0.284364,0.177318,,0.197223807
60,40,180,0.1,0.169538,0.29278,0.163735,,0.26657409
60,40,180,0.5,0.1059,0.336513,0.122062,,0.521261807
60,40,180,1,0.066565,0.391752,0.096335,,0.709524194
60,40,180,2,0.039349,0.476608,0.080486,,0.847471785
60,40,180,3,0.03344,0.540248,0.076347,,0.883420954
60,40,180,4,0.031883,0.585131,0.075718,,0.896653885
60,40,180,5,0.031666,0.615469,0.075319,,0.902134794
60,40,180,6,0.031959,0.645963,0.074819,,0.905714817
60,40,180,7,0.031807,0.672826,0.075526,,0.909720379
60,50,0,0.01,0.19085,0.286267,0.184828,,0.199986586
60,50,0,0.1,0.171579,0.309375,0.171894,,0.28650557
60,50,0,0.5,0.117712,0.40547,0.137051,,0.5500151
60,50,0,1,0.087184,0.501873,0.116863,,0.703987899
60,50,0,2,0.067701,0.62647,0.106144,,0.804944315
60,50,0,3,0.065195,0.709335,0.104727,,0.831652744
60,50,0,4,0.064913,0.766426,0.105245,,0.843835066
60,50,0,5,0.066373,0.80621,0.104999,,0.847870059
60,50,0,6,0.068133,0.842826,0.104385,,0.850414783
60,50,0,7,0.068899,0.876191,0.105712,,0.854195897
60,50,18,0.01,0.19083,0.286141,0.183097,,0.199825566
60,50,18,0.1,0.171239,0.308104,0.170199,,0.285526231
60,50,18,0.5,0.115473,0.398304,0.133827,,0.550493697
60,50,18,1,0.083333,0.488151,0.112749,,0.708362789
60,50,18,2,0.062782,0.604067,0.101877,,0.811705499
60,50,18,3,0.05997,0.682192,0.099604,,0.838391079
60,50,18,4,0.059468,0.73652,0.100084,,0.850580662
60,50,18,5,0.060695,0.774143,0.099725,,0.854594544
60,50,18,6,0.062267,0.80983,0.099714,,0.857201664
60,50,18,7,0.062958,0.841902,0.100879,,0.860844772
60,50,36,0.01,0.190781,0.285829,0.177383,,0.199425106
60,50,36,0.1,0.170665,0.305305,0.16454,,0.282874971
60,50,36,0.5,0.112756,0.386766,0.126742,,0.548544408
60,50,36,1,0.078953,0.469373,0.105679,,0.712021681
60,50,36,2,0.057214,0.577107,0.093586,,0.819605531
60,50,36,3,0.053852,0.650443,0.090964,,0.847075444
60,50,36,4,0.053019,0.701707,0.090948,,0.859501329
60,50,36,5,0.053867,0.735948,0.090666,,0.863595905
60,50,36,6,0.055053,0.770423,0.090393,,0.866615141
60,50,36,7,0.055501,0.80027,0.091795,,0.870290066
60,50,54,0.01,0.190717,0.285443,0.171696,,0.198937332
60,50,54,0.1,0.170018,0.30205,0.158826,,0.279688519
60,50,54,0.5,0.11001,0.374039,0.11925,,0.545459241
60,50,54,1,0.074805,0.45025,0.097681,,0.715058422
60,50,54,2,0.052105,0.552084,0.084637,,0.827520859
60,50,54,3,0.048291,0.622341,0.082061,,0.855983609
60,50,54,4,0.047256,0.671787,0.081613,,0.868558626
60,50,54,5,0.04783,0.703632,0.080957,,0.872701481
60,50,54,6,0.048707,0.736946,0.080777,,0.876008874
60,50,54,7,0.048952,0.765219,0.081965,,0.879750077
60,50,72,0.01,0.190653,0.285087,0.167389,,0.19849918
60,50,72,0.1,0.1694,0.299063,0.15383,,0.276783866
60,50,72,0.5,0.107488,0.362804,0.113742,,0.542888248
60,50,72,1,0.071097,0.433679,0.091512,,0.718302772
60,50,72,2,0.047625,0.531228,0.077717,,0.835450451
60,50,72,3,0.043464,0.599134,0.075043,,0.864724135
60,50,72,4,0.042328,0.64767,0.074457,,0.877309789
60,50,72,5,0.0427,0.677849,0.073977,,0.881479261
60,50,72,6,0.043363,0.710128,0.073873,,0.88490108
60,50,72,7,0.043475,0.737858,0.07453,,0.888715823
60,50,90,0.01,0.190601,0.284836,0.166482,,0.198207123
60,50,90,0.1,0.168902,0.296962,0.152323,,0.274887092
60,50,90,0.5,0.1055,0.354857,0.112,,0.541660059
60,50,90,1,0.068194,0.422198,0.089154,,0.721879639
60,50,90,2,0.044152,0.516885,0.074778,,0.842605746
60,50,90,3,0.039764,0.583338,0.071772,,0.872367606
60,50,90,4,0.038576,0.631139,0.07112,,0.884798758
60,50,90,5,0.038806,0.660498,0.07051,,0.889015364
60,50,90,6,0.039338,0.692234,0.070768,,0.892456245
60,50,90,7,0.039353,0.719602,0.071578,,0.896296882
60,50,108,0.01,0.190569,0.284735,0.169321,,0.198117415
60,50,108,0.1,0.168593,0.296111,0.154807,,0.274406934
60,50,108,0.5,0.104245,0.351662,0.114289,,0.542691821
60,50,108,1,0.066372,0.417331,0.091095,,0.725567135
60,50,108,2,0.041977,0.51059,0.076551,,0.848065483
60,50,108,3,0.037465,0.576119,0.073477,,0.877881431
60,50,108,4,0.036256,0.623197,0.073262,,0.890042202
60,50,108,5,0.036394,0.652211,0.07261,,0.89429644
60,50,108,6,0.036845,0.683639,0.072811,,0.897721532
60,50,108,7,0.036784,0.710692,0.073361,,0.901578111
60,50,126,0.01,0.190556,0.284761,0.176824,,0.198194047
60,50,126,0.1,0.168455,0.296305,0.162921,,0.275088218
60,50,126,0.5,0.103695,0.352164,0.121657,,0.545056695
60,50,126,1,0.065537,0.418004,0.098014,,0.728928881
60,50,126,2,0.040971,0.510953,0.083658,,0.851533907
60,50,126,3,0.036409,0.576018,0.08036,,0.881099298
60,50,126,4,0.035186,0.622594,0.080384,,0.893015902
60,50,126,5,0.035247,0.651396,0.079875,,0.897335297
60,50,126,6,0.035662,0.682692,0.079248,,0.900711905
60,50,126,7,0.035546,0.709915,0.080385,,0.904633509
60,50,144,0.01,0.190556,0.284863,0.186588,,0.198366073
60,50,144,0.1,0.168443,0.297112,0.172974,,0.276377657
60,50,144,0.5,0.103594,0.354787,0.13214,,0.548000462
60,50,144,1,0.065375,0.421567,0.108332,,0.731487528
60,50,144,2,0.040788,0.514979,0.093958,,0.853219065
60,50,144,3,0.03622,0.58013,0.090674,,0.882469376
60,50,144,4,0.03499,0.626216,0.091051,,0.89416309
60,50,144,5,0.034993,0.65536,0.090407,,0.898622878
60,50,144,6,0.035393,0.686507,0.089323,,0.901944868
60,50,144,7,0.035238,0.713384,0.090599,,0.905859032
60,50,162,0.01,0.190562,0.284971,0.196713,,0.198533015
60,50,162,0.1,0.16848,0.297963,0.182999,,0.27759662
60,50,162,0.5,0.103726,0.35763,0.142127,,0.550342902
60,50,162,1,0.065522,0.42545,0.118236,,0.733092722
60,50,162,2,0.040959,0.519392,0.10414,,0.853809487
60,50,162,3,0.036402,0.584857,0.101005,,0.88281216
60,50,162,4,0.03516,0.630453,0.101131,,0.894353025
60,50,162,5,0.035126,0.660096,0.100218,,0.898950263
60,50,162,6,0.035524,0.690817,0.099279,,0.902183685
60,50,162,7,0.035346,0.717716,0.100591,,0.906127251
60,50,180,0.01,0.190565,0.285025,0.200883,,0.198616455
60,50,180,0.1,0.168501,0.298348,0.187245,,0.2781349
60,50,180,0.5,0.103806,0.358821,0.146475,,0.551232418
60,50,180,1,0.065631,0.427062,0.122211,,0.733582576
60,50,180,2,0.04108,0.521294,0.108275,,0.853905053
60,50,180,3,0.036533,0.587116,0.105336,,0.882841149
60,50,180,4,0.035293,0.632399,0.105214,,0.894283592
60,50,180,5,0.035225,0.662046,0.104533,,0.898963244
60,50,180,6,0.035622,0.692591,0.103755,,0.902165987
60,50,180,7,0.035447,0.719613,0.105018,,0.906108124
60,60,0,0.01,0.192139,0.289794,0.19785,,0.202631901
60,60,0,0.1,0.183247,0.342433,0.190007,,0.302819206
60,60,0,0.5,0.154876,0.534044,0.16778,,0.550380305
60,60,0,1,0.134066,0.696651,0.153685,,0.677228226
60,60,0,2,0.114693,0.871777,0.14421,,0.76746784
60,60,0,3,0.108884,0.961838,0.141054,,0.796615742
